Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,year,round,session_type
VER,1,Red Bull Racing,2.0,1.0,SOFT,5.0,1.0,12,97.974,31.342,42.504,24.128,2023,1,R
VER,1,Red Bull Racing,3.0,1.0,SOFT,6.0,1.0,1,98.006,31.388,42.469,24.149,2023,1,R
VER,1,Red Bull Racing,4.0,1.0,SOFT,7.0,1.0,1,97.976,31.271,42.642,24.063,2023,1,R
VER,1,Red Bull Racing,5.0,1.0,SOFT,8.0,1.0,1,98.035,31.244,42.724,24.067,2023,1,R
VER,1,Red Bull Racing,6.0,1.0,SOFT,9.0,1.0,1,97.986,31.341,42.632,24.013,2023,1,R
VER,1,Red Bull Racing,7.0,1.0,SOFT,10.0,1.0,1,98.021,31.29,42.763,23.968,2023,1,R
VER,1,Red Bull Racing,8.0,1.0,SOFT,11.0,1.0,1,98.154,31.291,42.833,24.03,2023,1,R
VER,1,Red Bull Racing,9.0,1.0,SOFT,12.0,1.0,1,98.278,31.336,42.823,24.119,2023,1,R
VER,1,Red Bull Racing,10.0,1.0,SOFT,13.0,1.0,1,98.369,31.361,42.884,24.124,2023,1,R
VER,1,Red Bull Racing,11.0,1.0,SOFT,14.0,1.0,1,98.483,31.342,42.978,24.163,2023,1,R
VER,1,Red Bull Racing,12.0,1.0,SOFT,15.0,1.0,1,98.591,31.408,42.951,24.232,2023,1,R
VER,1,Red Bull Racing,13.0,1.0,SOFT,16.0,1.0,1,98.482,31.389,42.907,24.186,2023,1,R
VER,1,Red Bull Racing,16.0,2.0,SOFT,2.0,2.0,1,97.801,31.209,42.711,23.881,2023,1,R
VER,1,Red Bull Racing,17.0,2.0,SOFT,3.0,2.0,1,97.648,31.17,42.623,23.855,2023,1,R
VER,1,Red Bull Racing,18.0,2.0,SOFT,4.0,1.0,1,97.614,31.211,42.569,23.834,2023,1,R
VER,1,Red Bull Racing,19.0,2.0,SOFT,5.0,1.0,1,97.712,31.243,42.608,23.861,2023,1,R
VER,1,Red Bull Racing,20.0,2.0,SOFT,6.0,1.0,1,97.788,31.186,42.766,23.836,2023,1,R
VER,1,Red Bull Racing,21.0,2.0,SOFT,7.0,1.0,1,97.582,31.168,42.572,23.842,2023,1,R
VER,1,Red Bull Racing,22.0,2.0,SOFT,8.0,1.0,1,97.651,31.224,42.548,23.879,2023,1,R
VER,1,Red Bull Racing,23.0,2.0,SOFT,9.0,1.0,1,97.552,31.153,42.514,23.885,2023,1,R
VER,1,Red Bull Racing,24.0,2.0,SOFT,10.0,1.0,1,97.387,31.145,42.398,23.844,2023,1,R
VER,1,Red Bull Racing,25.0,2.0,SOFT,11.0,1.0,1,97.372,31.145,42.344,23.883,2023,1,R
VER,1,Red Bull Racing,26.0,2.0,SOFT,12.0,1.0,1,97.682,31.213,42.533,23.936,2023,1,R
VER,1,Red Bull Racing,27.0,2.0,SOFT,13.0,1.0,1,97.379,31.079,42.349,23.951,2023,1,R
VER,1,Red Bull Racing,28.0,2.0,SOFT,14.0,1.0,1,97.651,31.112,42.554,23.985,2023,1,R
VER,1,Red Bull Racing,29.0,2.0,SOFT,15.0,1.0,1,97.571,31.045,42.533,23.993,2023,1,R
VER,1,Red Bull Racing,30.0,2.0,SOFT,16.0,1.0,1,97.549,31.185,42.443,23.921,2023,1,R
VER,1,Red Bull Racing,31.0,2.0,SOFT,17.0,1.0,1,97.431,31.04,42.464,23.927,2023,1,R
VER,1,Red Bull Racing,32.0,2.0,SOFT,18.0,1.0,1,97.691,31.139,42.523,24.029,2023,1,R
VER,1,Red Bull Racing,33.0,2.0,SOFT,19.0,1.0,1,97.686,31.112,42.505,24.069,2023,1,R
VER,1,Red Bull Racing,34.0,2.0,SOFT,20.0,1.0,1,97.839,31.129,42.615,24.095,2023,1,R
VER,1,Red Bull Racing,35.0,2.0,SOFT,21.0,1.0,1,97.85,31.211,42.5,24.139,2023,1,R
VER,1,Red Bull Racing,38.0,3.0,HARD,2.0,1.0,1,96.297,31.034,41.772,23.491,2023,1,R
VER,1,Red Bull Racing,39.0,3.0,HARD,3.0,1.0,1,96.446,30.818,42.125,23.503,2023,1,R
VER,1,Red Bull Racing,40.0,3.0,HARD,4.0,1.0,1,96.942,31.175,42.247,23.52,2023,1,R
VER,1,Red Bull Racing,43.0,3.0,HARD,7.0,1.0,1,96.89,31.13,42.295,23.465,2023,1,R
VER,1,Red Bull Racing,44.0,3.0,HARD,8.0,1.0,1,96.236,30.783,42.005,23.448,2023,1,R
VER,1,Red Bull Racing,45.0,3.0,HARD,9.0,1.0,1,97.015,31.079,42.221,23.715,2023,1,R
VER,1,Red Bull Racing,46.0,3.0,HARD,10.0,1.0,1,96.701,31.03,42.003,23.668,2023,1,R
VER,1,Red Bull Racing,47.0,3.0,HARD,11.0,1.0,1,97.009,31.094,42.205,23.71,2023,1,R
VER,1,Red Bull Racing,48.0,3.0,HARD,12.0,1.0,1,96.918,31.01,42.199,23.709,2023,1,R
VER,1,Red Bull Racing,49.0,3.0,HARD,13.0,1.0,1,96.962,31.124,42.026,23.812,2023,1,R
VER,1,Red Bull Racing,50.0,3.0,HARD,14.0,1.0,1,97.25,31.07,42.375,23.805,2023,1,R
VER,1,Red Bull Racing,51.0,3.0,HARD,15.0,1.0,1,97.427,31.154,42.202,24.071,2023,1,R
VER,1,Red Bull Racing,52.0,3.0,HARD,16.0,1.0,1,96.919,31.033,42.133,23.753,2023,1,R
VER,1,Red Bull Racing,53.0,3.0,HARD,17.0,1.0,1,96.89,30.906,42.217,23.767,2023,1,R
VER,1,Red Bull Racing,54.0,3.0,HARD,18.0,1.0,1,96.678,30.988,41.938,23.752,2023,1,R
VER,1,Red Bull Racing,55.0,3.0,HARD,19.0,1.0,1,96.322,30.964,41.747,23.611,2023,1,R
VER,1,Red Bull Racing,56.0,3.0,HARD,20.0,1.0,1,97.205,31.091,42.27,23.844,2023,1,R
VER,1,Red Bull Racing,57.0,3.0,HARD,21.0,1.0,1,96.373,30.96,41.763,23.65,2023,1,R
GAS,10,Alpine,2.0,1.0,SOFT,2.0,18.0,21,100.438,31.738,43.938,24.762,2023,1,R
GAS,10,Alpine,3.0,1.0,SOFT,3.0,18.0,1,100.643,31.8,44.083,24.76,2023,1,R
GAS,10,Alpine,4.0,1.0,SOFT,4.0,18.0,1,100.894,31.514,44.492,24.888,2023,1,R
GAS,10,Alpine,5.0,1.0,SOFT,5.0,18.0,1,100.818,31.705,44.192,24.921,2023,1,R
GAS,10,Alpine,6.0,1.0,SOFT,6.0,18.0,1,101.11,31.573,44.534,25.003,2023,1,R
GAS,10,Alpine,7.0,1.0,SOFT,7.0,18.0,1,101.134,31.604,44.49,25.04,2023,1,R
GAS,10,Alpine,8.0,1.0,SOFT,8.0,18.0,1,101.173,31.773,44.275,25.125,2023,1,R
GAS,10,Alpine,11.0,2.0,HARD,2.0,19.0,1,98.762,31.455,43.098,24.209,2023,1,R
GAS,10,Alpine,12.0,2.0,HARD,3.0,17.0,1,98.928,31.57,43.066,24.292,2023,1,R
GAS,10,Alpine,13.0,2.0,HARD,4.0,14.0,1,99.349,31.744,43.26,24.345,2023,1,R
GAS,10,Alpine,14.0,2.0,HARD,5.0,14.0,1,98.859,31.518,43.043,24.298,2023,1,R
GAS,10,Alpine,15.0,2.0,HARD,6.0,14.0,1,98.985,31.398,43.252,24.335,2023,1,R
GAS,10,Alpine,16.0,2.0,HARD,7.0,12.0,1,98.945,31.514,43.137,24.294,2023,1,R
GAS,10,Alpine,17.0,2.0,HARD,8.0,12.0,1,99.011,31.527,43.151,24.333,2023,1,R
GAS,10,Alpine,18.0,2.0,HARD,9.0,12.0,1,99.029,31.515,43.068,24.446,2023,1,R
GAS,10,Alpine,19.0,2.0,HARD,10.0,12.0,1,99.066,31.571,43.098,24.397,2023,1,R
GAS,10,Alpine,20.0,2.0,HARD,11.0,12.0,1,99.017,31.481,43.179,24.357,2023,1,R
GAS,10,Alpine,21.0,2.0,HARD,12.0,12.0,1,99.327,31.671,43.328,24.328,2023,1,R
GAS,10,Alpine,22.0,2.0,HARD,13.0,12.0,1,99.485,31.609,43.483,24.393,2023,1,R
GAS,10,Alpine,23.0,2.0,HARD,14.0,12.0,1,99.263,31.538,43.32,24.405,2023,1,R
GAS,10,Alpine,24.0,2.0,HARD,15.0,12.0,1,99.761,31.721,43.505,24.535,2023,1,R
GAS,10,Alpine,27.0,3.0,HARD,2.0,15.0,1,98.729,31.836,42.851,24.042,2023,1,R
GAS,10,Alpine,28.0,3.0,HARD,3.0,14.0,1,97.761,31.006,42.656,24.099,2023,1,R
GAS,10,Alpine,29.0,3.0,HARD,4.0,14.0,1,98.012,31.178,42.696,24.138,2023,1,R
GAS,10,Alpine,30.0,3.0,HARD,5.0,13.0,1,97.76,30.885,42.716,24.159,2023,1,R
GAS,10,Alpine,31.0,3.0,HARD,6.0,12.0,1,97.968,30.971,42.877,24.12,2023,1,R
GAS,10,Alpine,32.0,3.0,HARD,7.0,12.0,1,98.012,30.969,42.824,24.219,2023,1,R
GAS,10,Alpine,33.0,3.0,HARD,8.0,11.0,1,97.974,30.942,42.828,24.204,2023,1,R
GAS,10,Alpine,34.0,3.0,HARD,9.0,11.0,1,98.022,30.947,42.874,24.201,2023,1,R
GAS,10,Alpine,35.0,3.0,HARD,10.0,11.0,1,98.088,31.01,42.851,24.227,2023,1,R
GAS,10,Alpine,36.0,3.0,HARD,11.0,11.0,1,98.184,31.045,42.821,24.318,2023,1,R
GAS,10,Alpine,37.0,3.0,HARD,12.0,11.0,1,98.133,31.117,42.864,24.152,2023,1,R
GAS,10,Alpine,38.0,3.0,HARD,13.0,11.0,1,98.108,31.025,42.822,24.261,2023,1,R
GAS,10,Alpine,39.0,3.0,HARD,14.0,11.0,1,98.537,31.183,43.08,24.274,2023,1,R
GAS,10,Alpine,42.0,4.0,SOFT,2.0,9.0,1,95.068,30.069,41.393,23.606,2023,1,R
GAS,10,Alpine,45.0,4.0,SOFT,5.0,9.0,1,96.186,30.874,41.775,23.537,2023,1,R
GAS,10,Alpine,46.0,4.0,SOFT,6.0,9.0,1,96.041,30.831,41.707,23.503,2023,1,R
GAS,10,Alpine,47.0,4.0,SOFT,7.0,9.0,1,96.12,30.806,41.735,23.579,2023,1,R
GAS,10,Alpine,48.0,4.0,SOFT,8.0,9.0,1,96.368,30.909,41.693,23.766,2023,1,R
GAS,10,Alpine,49.0,4.0,SOFT,9.0,9.0,1,96.803,31.008,42.102,23.693,2023,1,R
GAS,10,Alpine,50.0,4.0,SOFT,10.0,9.0,1,96.551,30.972,41.874,23.705,2023,1,R
GAS,10,Alpine,51.0,4.0,SOFT,11.0,9.0,1,96.635,30.941,41.896,23.798000000000002,2023,1,R
GAS,10,Alpine,52.0,4.0,SOFT,12.0,9.0,1,96.891,30.878,42.136,23.877,2023,1,R
GAS,10,Alpine,53.0,4.0,SOFT,13.0,9.0,1,96.979,30.964,42.046,23.969,2023,1,R
GAS,10,Alpine,54.0,4.0,SOFT,14.0,9.0,1,97.222,31.101,42.251,23.87,2023,1,R
GAS,10,Alpine,55.0,4.0,SOFT,15.0,9.0,1,97.559,31.1,42.422,24.037,2023,1,R
GAS,10,Alpine,56.0,4.0,SOFT,16.0,9.0,1,97.845,31.196,42.539,24.11,2023,1,R
GAS,10,Alpine,57.0,4.0,SOFT,17.0,9.0,1,98.147,31.26,42.631,24.256,2023,1,R
PER,11,Red Bull Racing,2.0,1.0,SOFT,5.0,3.0,21,98.862,31.532,43.116,24.214,2023,1,R
PER,11,Red Bull Racing,3.0,1.0,SOFT,6.0,3.0,1,98.83,31.397,43.146,24.287,2023,1,R
PER,11,Red Bull Racing,4.0,1.0,SOFT,7.0,3.0,1,98.758,31.404,43.108,24.246,2023,1,R
PER,11,Red Bull Racing,5.0,1.0,SOFT,8.0,3.0,1,98.404,31.231,42.944,24.229,2023,1,R
PER,11,Red Bull Racing,6.0,1.0,SOFT,9.0,3.0,1,98.718,31.276,43.043,24.399,2023,1,R
PER,11,Red Bull Racing,7.0,1.0,SOFT,10.0,3.0,1,98.804,31.214,43.174,24.416,2023,1,R
PER,11,Red Bull Racing,8.0,1.0,SOFT,11.0,3.0,1,99.172,31.58,43.193,24.399,2023,1,R
PER,11,Red Bull Racing,9.0,1.0,SOFT,12.0,3.0,1,98.914,31.464,43.077,24.373,2023,1,R
PER,11,Red Bull Racing,10.0,1.0,SOFT,13.0,3.0,1,99.085,31.434,43.27,24.381,2023,1,R
PER,11,Red Bull Racing,11.0,1.0,SOFT,14.0,3.0,1,99.249,31.632,43.188,24.429,2023,1,R
PER,11,Red Bull Racing,12.0,1.0,SOFT,15.0,3.0,1,99.197,31.527,43.252,24.418,2023,1,R
PER,11,Red Bull Racing,13.0,1.0,SOFT,16.0,2.0,1,99.336,31.57,43.298,24.468,2023,1,R
PER,11,Red Bull Racing,14.0,1.0,SOFT,17.0,2.0,1,98.739,31.411,42.993,24.335,2023,1,R
PER,11,Red Bull Racing,15.0,1.0,SOFT,18.0,1.0,1,98.608,31.441,42.89,24.277,2023,1,R
PER,11,Red Bull Racing,16.0,1.0,SOFT,19.0,1.0,1,98.77,31.469,43.019,24.282,2023,1,R
PER,11,Red Bull Racing,19.0,2.0,SOFT,4.0,3.0,1,97.659,31.164,42.653,23.842,2023,1,R
PER,11,Red Bull Racing,20.0,2.0,SOFT,5.0,3.0,1,97.448,30.978,42.696,23.774,2023,1,R
PER,11,Red Bull Racing,21.0,2.0,SOFT,6.0,3.0,1,97.24,30.982,42.507,23.751,2023,1,R
PER,11,Red Bull Racing,22.0,2.0,SOFT,7.0,3.0,1,97.169,30.956,42.354,23.859,2023,1,R
PER,11,Red Bull Racing,23.0,2.0,SOFT,8.0,3.0,1,97.304,31.057,42.415,23.832,2023,1,R
PER,11,Red Bull Racing,24.0,2.0,SOFT,9.0,3.0,1,97.352,31.142,42.243,23.967,2023,1,R
PER,11,Red Bull Racing,25.0,2.0,SOFT,10.0,3.0,1,98.418,31.176,42.937,24.305,2023,1,R
PER,11,Red Bull Racing,26.0,2.0,SOFT,11.0,2.0,1,97.454,30.903,42.667,23.884,2023,1,R
PER,11,Red Bull Racing,27.0,2.0,SOFT,12.0,2.0,1,97.387,30.97,42.639,23.778,2023,1,R
PER,11,Red Bull Racing,28.0,2.0,SOFT,13.0,2.0,1,97.211,31.052,42.274,23.885,2023,1,R
PER,11,Red Bull Racing,29.0,2.0,SOFT,14.0,2.0,1,97.733,31.166,42.675,23.892,2023,1,R
PER,11,Red Bull Racing,30.0,2.0,SOFT,15.0,2.0,1,97.4,31.031,42.483,23.886,2023,1,R
PER,11,Red Bull Racing,31.0,2.0,SOFT,16.0,2.0,1,97.919,31.246,42.722,23.951,2023,1,R
PER,11,Red Bull Racing,32.0,2.0,SOFT,17.0,2.0,1,97.722,31.106,42.637,23.979,2023,1,R
PER,11,Red Bull Racing,33.0,2.0,SOFT,18.0,2.0,1,97.869,31.229,42.546,24.094,2023,1,R
PER,11,Red Bull Racing,36.0,3.0,HARD,2.0,2.0,1,96.82,30.908,42.254,23.658,2023,1,R
PER,11,Red Bull Racing,37.0,3.0,HARD,3.0,2.0,1,96.344,30.919,41.914,23.511,2023,1,R
PER,11,Red Bull Racing,38.0,3.0,HARD,4.0,2.0,1,96.431,30.847,42.011,23.573,2023,1,R
PER,11,Red Bull Racing,39.0,3.0,HARD,5.0,2.0,1,96.429,30.833,42.027,23.569,2023,1,R
PER,11,Red Bull Racing,40.0,3.0,HARD,6.0,2.0,1,97.114,30.926,42.564,23.624,2023,1,R
PER,11,Red Bull Racing,43.0,3.0,HARD,9.0,2.0,1,96.554,30.774,42.092,23.688,2023,1,R
PER,11,Red Bull Racing,44.0,3.0,HARD,10.0,2.0,1,96.978,31.055,42.36,23.563,2023,1,R
PER,11,Red Bull Racing,45.0,3.0,HARD,11.0,2.0,1,96.928,30.944,42.434,23.55,2023,1,R
PER,11,Red Bull Racing,46.0,3.0,HARD,12.0,2.0,1,97.257,30.914,42.496,23.847,2023,1,R
PER,11,Red Bull Racing,47.0,3.0,HARD,13.0,2.0,1,96.661,30.929,42.049,23.683,2023,1,R
PER,11,Red Bull Racing,48.0,3.0,HARD,14.0,2.0,1,96.859,31.01,42.316,23.533,2023,1,R
PER,11,Red Bull Racing,49.0,3.0,HARD,15.0,2.0,1,97.049,30.944,42.495,23.61,2023,1,R
PER,11,Red Bull Racing,50.0,3.0,HARD,16.0,2.0,1,97.731,31.251,42.646,23.834,2023,1,R
PER,11,Red Bull Racing,51.0,3.0,HARD,17.0,2.0,1,97.049,31.153,42.153,23.743,2023,1,R
PER,11,Red Bull Racing,52.0,3.0,HARD,18.0,2.0,1,97.062,31.147,42.086,23.829,2023,1,R
PER,11,Red Bull Racing,53.0,3.0,HARD,19.0,2.0,1,97.345,31.094,42.383,23.868,2023,1,R
PER,11,Red Bull Racing,54.0,3.0,HARD,20.0,2.0,1,97.296,31.25,42.257,23.789,2023,1,R
PER,11,Red Bull Racing,55.0,3.0,HARD,21.0,2.0,1,97.092,31.084,42.076,23.932,2023,1,R
PER,11,Red Bull Racing,56.0,3.0,HARD,22.0,2.0,1,96.565,31.165,41.786,23.614,2023,1,R
PER,11,Red Bull Racing,57.0,3.0,HARD,23.0,2.0,1,96.558,30.969,41.799,23.79,2023,1,R
ALO,14,Aston Martin,2.0,1.0,SOFT,5.0,7.0,21,99.792,31.743,43.626,24.423,2023,1,R
ALO,14,Aston Martin,3.0,1.0,SOFT,6.0,7.0,1,99.1,31.541,43.276,24.283,2023,1,R
ALO,14,Aston Martin,4.0,1.0,SOFT,7.0,7.0,1,99.548,31.723,43.457,24.368,2023,1,R
ALO,14,Aston Martin,5.0,1.0,SOFT,8.0,7.0,1,99.662,31.705,43.553,24.404,2023,1,R
ALO,14,Aston Martin,6.0,1.0,SOFT,9.0,7.0,1,99.674,31.695,43.482,24.497,2023,1,R
ALO,14,Aston Martin,7.0,1.0,SOFT,10.0,7.0,1,99.729,31.675,43.494,24.56,2023,1,R
ALO,14,Aston Martin,8.0,1.0,SOFT,11.0,7.0,1,99.959,31.674,43.675,24.61,2023,1,R
ALO,14,Aston Martin,9.0,1.0,SOFT,12.0,7.0,1,100.275,31.774,43.819,24.682,2023,1,R
ALO,14,Aston Martin,10.0,1.0,SOFT,13.0,7.0,1,100.203,31.505,43.905,24.793,2023,1,R
ALO,14,Aston Martin,11.0,1.0,SOFT,14.0,7.0,1,101.147,31.657,44.321,25.169,2023,1,R
ALO,14,Aston Martin,12.0,1.0,SOFT,15.0,6.0,1,100.934,31.789,44.062,25.083,2023,1,R
ALO,14,Aston Martin,13.0,1.0,SOFT,16.0,5.0,1,100.341,31.823,43.946,24.572,2023,1,R
ALO,14,Aston Martin,16.0,2.0,HARD,2.0,7.0,1,97.542,31.154,42.459,23.929,2023,1,R
ALO,14,Aston Martin,17.0,2.0,HARD,3.0,6.0,1,98.139,30.946,43.197,23.996,2023,1,R
ALO,14,Aston Martin,18.0,2.0,HARD,4.0,6.0,1,98.124,31.3,42.737,24.087,2023,1,R
ALO,14,Aston Martin,19.0,2.0,HARD,5.0,6.0,1,98.361,31.313,42.965,24.083,2023,1,R
ALO,14,Aston Martin,20.0,2.0,HARD,6.0,6.0,1,98.318,31.337,42.915,24.066,2023,1,R
ALO,14,Aston Martin,21.0,2.0,HARD,7.0,6.0,1,98.407,31.383,42.994,24.03,2023,1,R
ALO,14,Aston Martin,22.0,2.0,HARD,8.0,6.0,1,98.2,31.364,42.853,23.983,2023,1,R
ALO,14,Aston Martin,23.0,2.0,HARD,9.0,6.0,1,97.853,31.14,42.63,24.083,2023,1,R
ALO,14,Aston Martin,24.0,2.0,HARD,10.0,6.0,1,97.878,31.237,42.611,24.03,2023,1,R
ALO,14,Aston Martin,25.0,2.0,HARD,11.0,6.0,1,98.139,31.315,42.669,24.155,2023,1,R
ALO,14,Aston Martin,26.0,2.0,HARD,12.0,6.0,1,98.127,31.267,42.694,24.166,2023,1,R
ALO,14,Aston Martin,27.0,2.0,HARD,13.0,6.0,1,98.612,31.395,43.114,24.103,2023,1,R
ALO,14,Aston Martin,28.0,2.0,HARD,14.0,6.0,1,98.199,31.345,42.758,24.096,2023,1,R
ALO,14,Aston Martin,29.0,2.0,HARD,15.0,6.0,1,98.585,31.49,42.916,24.179,2023,1,R
ALO,14,Aston Martin,30.0,2.0,HARD,16.0,5.0,1,98.282,31.37,42.711,24.201,2023,1,R
ALO,14,Aston Martin,31.0,2.0,HARD,17.0,5.0,1,98.009,31.257,42.663,24.089,2023,1,R
ALO,14,Aston Martin,32.0,2.0,HARD,18.0,4.0,1,97.871,31.335,42.558,23.978,2023,1,R
ALO,14,Aston Martin,33.0,2.0,HARD,19.0,4.0,1,97.769,31.266,42.549,23.954,2023,1,R
ALO,14,Aston Martin,36.0,3.0,HARD,2.0,6.0,1,96.156,30.895,41.462,23.799,2023,1,R
ALO,14,Aston Martin,37.0,3.0,HARD,3.0,6.0,1,97.431,31.186,42.184,24.061,2023,1,R
ALO,14,Aston Martin,38.0,3.0,HARD,4.0,5.0,1,97.002,30.763,42.308,23.931,2023,1,R
ALO,14,Aston Martin,39.0,3.0,HARD,5.0,5.0,1,97.243,31.244,42.303,23.696,2023,1,R
ALO,14,Aston Martin,40.0,3.0,HARD,6.0,4.0,12,97.208,31.221,42.306,23.681,2023,1,R
ALO,14,Aston Martin,42.0,3.0,HARD,8.0,4.0,1,96.334,30.908,41.746,23.68,2023,1,R
ALO,14,Aston Martin,43.0,3.0,HARD,9.0,4.0,1,96.911,30.956,42.096,23.859,2023,1,R
ALO,14,Aston Martin,44.0,3.0,HARD,10.0,4.0,1,97.022,30.817,42.208,23.997,2023,1,R
ALO,14,Aston Martin,45.0,3.0,HARD,11.0,3.0,1,97.931,31.048,43.229,23.654,2023,1,R
ALO,14,Aston Martin,46.0,3.0,HARD,12.0,3.0,1,97.087,31.144,42.162,23.781,2023,1,R
ALO,14,Aston Martin,47.0,3.0,HARD,13.0,3.0,1,97.326,31.293,42.342,23.691,2023,1,R
ALO,14,Aston Martin,48.0,3.0,HARD,14.0,3.0,1,96.783,31.076,41.97,23.737,2023,1,R
ALO,14,Aston Martin,49.0,3.0,HARD,15.0,3.0,1,96.726,31.058,41.981,23.687,2023,1,R
ALO,14,Aston Martin,50.0,3.0,HARD,16.0,3.0,1,96.331,30.933,41.764,23.634,2023,1,R
ALO,14,Aston Martin,51.0,3.0,HARD,17.0,3.0,1,96.96,31.158,42.005,23.797,2023,1,R
ALO,14,Aston Martin,52.0,3.0,HARD,18.0,3.0,1,97.01,31.043,42.243,23.724,2023,1,R
ALO,14,Aston Martin,53.0,3.0,HARD,19.0,3.0,1,97.01,31.159,42.135,23.716,2023,1,R
ALO,14,Aston Martin,54.0,3.0,HARD,20.0,3.0,1,97.599,31.305,42.469,23.825,2023,1,R
ALO,14,Aston Martin,55.0,3.0,HARD,21.0,3.0,1,97.662,31.237,42.575,23.85,2023,1,R
ALO,14,Aston Martin,56.0,3.0,HARD,22.0,3.0,1,97.473,31.425,42.157,23.891,2023,1,R
ALO,14,Aston Martin,57.0,3.0,HARD,23.0,3.0,1,97.422,31.421,42.088,23.913,2023,1,R
LEC,16,Ferrari,2.0,1.0,SOFT,2.0,2.0,21,98.75,31.407,43.127,24.216,2023,1,R
LEC,16,Ferrari,3.0,1.0,SOFT,3.0,2.0,1,98.658,31.238,43.103,24.317,2023,1,R
LEC,16,Ferrari,4.0,1.0,SOFT,4.0,2.0,1,98.825,31.402,43.15,24.273,2023,1,R
LEC,16,Ferrari,5.0,1.0,SOFT,5.0,2.0,1,98.664,31.543,42.943,24.178,2023,1,R
LEC,16,Ferrari,6.0,1.0,SOFT,6.0,2.0,1,98.572,31.444,43.037,24.091,2023,1,R
LEC,16,Ferrari,7.0,1.0,SOFT,7.0,2.0,1,98.691,31.441,43.08,24.17,2023,1,R
LEC,16,Ferrari,9.0,1.0,SOFT,9.0,2.0,1,98.828,31.503,43.09,24.235,2023,1,R
LEC,16,Ferrari,10.0,1.0,SOFT,10.0,2.0,1,99.073,31.51,43.274,24.289,2023,1,R
LEC,16,Ferrari,11.0,1.0,SOFT,11.0,2.0,1,99.212,31.556,43.28,24.376,2023,1,R
LEC,16,Ferrari,12.0,1.0,SOFT,12.0,2.0,1,99.489,31.597,43.406,24.486,2023,1,R
LEC,16,Ferrari,15.0,2.0,HARD,2.0,3.0,1,98.477,31.261,43.184,24.032,2023,1,R
LEC,16,Ferrari,16.0,2.0,HARD,3.0,3.0,1,97.953,30.859,42.965,24.129,2023,1,R
LEC,16,Ferrari,17.0,2.0,HARD,4.0,3.0,1,98.031,31.312,42.722,23.997,2023,1,R
LEC,16,Ferrari,18.0,2.0,HARD,5.0,2.0,1,97.798,31.207,42.696,23.895,2023,1,R
LEC,16,Ferrari,19.0,2.0,HARD,6.0,2.0,1,97.858,31.149,42.743,23.966,2023,1,R
LEC,16,Ferrari,20.0,2.0,HARD,7.0,2.0,1,97.631,31.166,42.561,23.904,2023,1,R
LEC,16,Ferrari,21.0,2.0,HARD,8.0,2.0,1,97.753,31.114,42.726,23.913,2023,1,R
LEC,16,Ferrari,22.0,2.0,HARD,9.0,2.0,1,98.162,31.499,42.618,24.045,2023,1,R
LEC,16,Ferrari,23.0,2.0,HARD,10.0,2.0,1,98.054,31.209,42.95,23.895,2023,1,R
LEC,16,Ferrari,24.0,2.0,HARD,11.0,2.0,1,97.972,31.197,42.742,24.033,2023,1,R
LEC,16,Ferrari,25.0,2.0,HARD,12.0,2.0,1,98.541,31.344,43.046,24.151,2023,1,R
LEC,16,Ferrari,26.0,2.0,HARD,13.0,3.0,1,99.668,32.247,43.143,24.278,2023,1,R
LEC,16,Ferrari,27.0,2.0,HARD,14.0,3.0,1,98.814,31.412,43.168,24.234,2023,1,R
LEC,16,Ferrari,28.0,2.0,HARD,15.0,3.0,1,98.618,31.382,43.081,24.155,2023,1,R
LEC,16,Ferrari,29.0,2.0,HARD,16.0,3.0,1,98.447,31.394,42.964,24.089,2023,1,R
LEC,16,Ferrari,30.0,2.0,HARD,17.0,3.0,1,98.39,31.339,42.887,24.164,2023,1,R
LEC,16,Ferrari,31.0,2.0,HARD,18.0,3.0,1,98.746,31.444,43.121,24.181,2023,1,R
LEC,16,Ferrari,32.0,2.0,HARD,19.0,3.0,1,98.948,31.506,43.272,24.17,2023,1,R
LEC,16,Ferrari,35.0,3.0,HARD,2.0,3.0,1,98.073,31.528,42.729,23.816,2023,1,R
LEC,16,Ferrari,36.0,3.0,HARD,3.0,3.0,1,97.313,31.07,42.615,23.628,2023,1,R
LEC,16,Ferrari,37.0,3.0,HARD,4.0,3.0,1,97.17,31.07,42.385,23.715,2023,1,R
LEC,16,Ferrari,38.0,3.0,HARD,5.0,3.0,1,97.17,31.091,42.444,23.635,2023,1,R
LEC,16,Ferrari,39.0,3.0,HARD,6.0,3.0,1,97.287,31.103,42.564,23.62,2023,1,R
STR,18,Aston Martin,2.0,1.0,SOFT,5.0,9.0,21,99.892,31.685,43.58,24.627,2023,1,R
STR,18,Aston Martin,3.0,1.0,SOFT,6.0,9.0,1,99.625,31.501,43.471,24.653,2023,1,R
STR,18,Aston Martin,4.0,1.0,SOFT,7.0,9.0,1,99.745,31.274,43.798,24.673000000000002,2023,1,R
STR,18,Aston Martin,5.0,1.0,SOFT,8.0,8.0,1,99.144,31.135,43.479,24.53,2023,1,R
STR,18,Aston Martin,6.0,1.0,SOFT,9.0,8.0,1,99.714,31.536,43.59,24.588,2023,1,R
STR,18,Aston Martin,7.0,1.0,SOFT,10.0,8.0,1,99.945,31.558,43.832,24.555,2023,1,R
